customerid,bank_account_type,employment_status_clients,age,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,loan_approval_min,early_payments,late_payments,payment_status_score,repayment_behaviour_score
8a858ea15ca2565c015ca5eab5a41571,Savings,Permanent,44,301981923,2,2017-07-17 13:43:53,2017-07-17 12:43:47,10000.0,11500.0,15,Good,60.1,1,0,5.0,500.0
8a858f1b5b256bc9015b28bed2fa4d4c,Savings,Permanent,35,301960191,4,2017-07-02 18:26:42,2017-07-02 17:25:37,20000.0,24500.0,30,Good,61.08,3,0,15.0,500.0
8a858ea35d2d2f62015d309d53df2a01,Savings,Permanent,47,302000118,2,2017-07-28 09:20:30,2017-07-28 08:20:24,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858f3455a0d8070155baddc1256a8b,Other,Self-Employed,30,301982663,2,2017-07-17 20:32:35,2017-07-17 19:32:28,10000.0,13000.0,30,Good,60.12,1,0,4.5,450.0
8a858eb4588604f7015888a52ac5111c,Savings,unknown,45,301996737,9,2017-07-26 11:14:03,2017-07-26 10:13:56,30000.0,39000.0,60,Bad,60.12,6,2,19.5,244.0
8a858eba5c5a3035015c5d5787ab750c,Savings,unknown,41,301987462,2,2017-07-20 12:37:53,2017-07-20 11:37:45,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858fb65b2020b2015b206ee078403a,Savings,Permanent,37,301994018,5,2017-07-24 18:42:43,2017-07-24 17:42:37,20000.0,24500.0,30,Good,60.1,4,0,20.0,500.0
8a858fa85bd87d41015bd887ed650718,Savings,Permanent,39,301963250,4,2017-07-04 14:14:32,2017-07-04 13:14:26,20000.0,24500.0,30,Good,60.1,3,0,15.0,500.0
8a858fff5c79144c015c7bdbfc086ce1,Savings,unknown,36,301967027,2,2017-07-06 19:42:39,2017-07-06 18:42:34,10000.0,13000.0,30,Good,60.08,1,0,5.0,500.0
8a8589a7545186b1015472f76aed2246,Other,Permanent,36,301968675,10,2017-07-07 23:09:22,2017-07-07 22:08:14,30000.0,34500.0,30,Good,61.13,8,1,33.0,367.0
8a85886e5410189001541a3d92df3588,Savings,Permanent,42,301974456,12,2017-07-12 11:54:02,2017-07-12 10:53:55,40000.0,44000.0,30,Bad,60.12,7,4,15.0,136.0
8a858fd65b80c79a015b80f0ca4d18d8,Savings,Permanent,49,301985177,3,2017-07-19 09:01:14,2017-07-19 08:00:02,10000.0,13000.0,30,Good,61.2,2,0,10.0,500.0
8a858ff8582fcb86015843ff484e3a1a,Other,Permanent,48,302003821,12,2017-07-30 18:56:18,2017-07-30 17:56:08,30000.0,39000.0,60,Bad,60.17,9,2,33.0,300.0
8a858e875b910dfe015b917802c4282b,Savings,Permanent,35,301984892,4,2017-07-19 02:36:27,2017-07-19 01:36:21,10000.0,13000.0,30,Good,60.1,1,2,-5.0,-167.0
8a858953548fb0c001549d3ca0e6369c,Other,Permanent,32,301997358,10,2017-07-26 16:50:42,2017-07-26 15:50:36,40000.0,48000.0,60,Good,60.1,9,0,44.5,494.00000000000006
8a858fee5d1878f4015d187ebc4d0660,Savings,Permanent,40,302002303,2,2017-07-29 14:50:11,2017-07-29 13:50:03,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858fe5569398920156b5c197c9790d,Other,Permanent,51,301998383,13,2017-07-27 09:26:34,2017-07-27 08:25:22,40000.0,44000.0,30,Good,61.2,12,0,60.0,500.0
8a858fe758dc437a0158fd72d384604e,Savings,unknown,44,301971397,7,2017-07-10 12:54:49,2017-07-10 11:53:40,10000.0,11500.0,15,Good,61.15,2,4,-10.5,-175.0
8a858e1d5cd58f9e015ceaef264365a0,Savings,unknown,41,301967501,2,2017-07-07 08:14:41,2017-07-07 07:14:37,10000.0,11500.0,15,Bad,60.07,1,0,5.0,500.0
8a858e335d1dd902015d25fb29be48ff,Savings,Permanent,34,301989388,2,2017-07-21 14:21:03,2017-07-21 13:20:56,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858ea85d0e7ed2015d11f3b4b713fb,Savings,Student,29,301972092,2,2017-07-10 20:10:49,2017-07-10 19:10:43,10000.0,11500.0,15,Bad,60.1,1,0,5.0,500.0
8a858fcf5b39c3ba015b3a78721d01c8,Savings,Permanent,38,301980530,2,2017-07-16 16:07:22,2017-07-16 15:07:14,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858ea555d9e6020155f489c9b237f8,Savings,Permanent,43,301973446,3,2017-07-11 17:22:01,2017-07-11 16:21:55,10000.0,13000.0,30,Good,60.1,2,0,9.0,450.0
8a858f97594ab63d01597114ba347a39,Savings,Permanent,34,301970260,3,2017-07-09 14:18:28,2017-07-09 13:18:23,10000.0,13000.0,30,Good,60.08,2,0,10.0,500.0
8a8588f5542eb0d401543413be2b3f9b,Other,Permanent,49,301971303,13,2017-07-10 12:14:02,2017-07-10 11:13:55,20000.0,22000.0,30,Good,60.12,12,0,57.0,475.0
8a858e6f5668e01701566b0916350fbd,Other,Permanent,35,301960995,14,2017-07-03 12:41:04,2017-07-03 11:39:57,40000.0,44000.0,30,Good,61.12,13,0,64.0,492.0
8a858eaa55a0b8ae0155bab849c616a1,Other,Permanent,38,301984604,2,2017-07-18 20:53:04,2017-07-18 19:52:57,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858e1a5bce88e5015bced034b62745,Savings,unknown,43,301997056,3,2017-07-26 14:05:23,2017-07-26 13:05:15,10000.0,13000.0,30,Good,60.13,0,2,-10.0,-500.0
8a858e675cc6685e015cc71129364424,Savings,unknown,30,301987665,2,2017-07-20 14:27:14,2017-07-20 13:27:06,10000.0,13000.0,30,Bad,60.13,0,1,-5.0,-500.0
8a858e9d5b2465bb015b24743be909c3,Savings,Permanent,44,301967803,6,2017-07-07 11:30:23,2017-07-07 10:30:10,30000.0,34500.0,30,Good,60.22,5,0,24.5,490.00000000000006
8a858e7d595026f8015959f2dcd67106,Savings,unknown,38,301973176,2,2017-07-11 14:55:58,2017-07-11 13:55:53,10000.0,13000.0,30,Bad,60.08,1,0,5.0,500.0
8a858e5856b7840c0156c2fa23987086,Savings,Unemployed,38,301976825,7,2017-07-14 00:12:52,2017-07-13 23:11:42,10000.0,13000.0,30,Good,61.17,2,4,-11.0,-183.0
8a858f615591c2cc01559b469f4b03e6,Other,Self-Employed,41,301990018,11,2017-07-21 20:54:15,2017-07-21 19:54:07,40000.0,44000.0,30,Good,60.13,9,1,39.5,395.0
8a858f9159ffa7a8015a0048a9df35d6,Savings,Permanent,37,301992842,8,2017-07-24 08:16:09,2017-07-24 07:16:03,30000.0,34500.0,30,Bad,60.1,7,0,35.0,500.0
8a85881053bc33670153c65bdb937097,Savings,Permanent,42,301987712,10,2017-07-20 14:49:51,2017-07-20 13:49:44,10000.0,10500.0,15,Good,60.12,7,2,25.0,278.0
8a858e085cc5b826015cc60650982c6c,Savings,Permanent,53,301988863,2,2017-07-21 09:00:24,2017-07-21 08:00:14,10000.0,11500.0,15,Good,60.17,1,0,4.5,450.0
8a858e4b5cb1e4d7015cbb9cbacf67e3,Savings,Permanent,41,301997188,2,2017-07-26 15:19:13,2017-07-26 14:19:06,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858f965a60fcd2015a61557a7f4325,Savings,Permanent,36,301968324,6,2017-07-07 17:30:40,2017-07-07 16:30:35,10000.0,11125.0,15,Good,60.08,4,1,15.0,300.0
8a858f1554da2c400154e25d20ae34c9,Savings,Permanent,41,301984302,3,2017-07-18 17:16:30,2017-07-18 16:16:24,10000.0,13000.0,30,Bad,60.1,1,1,0.0,0.0
8a858eed5a476a3c015a4b0017914175,Savings,Permanent,35,301974794,8,2017-07-12 15:34:09,2017-07-12 14:34:02,30000.0,34500.0,30,Bad,60.12,7,0,34.5,493.0
8a85898a53bc15600153bea84f9e21e3,Other,Self-Employed,34,301985891,14,2017-07-19 15:17:40,2017-07-19 14:17:34,30000.0,34500.0,30,Good,60.1,8,5,14.0,108.0
8a858fad5ccb633e015ccc48d4cb3ea8,Savings,Permanent,38,301998502,2,2017-07-27 10:35:43,2017-07-27 09:35:37,10000.0,11500.0,15,Good,60.1,1,0,5.0,500.0
8a858eaf570f3a0a01571816732a3ae5,Other,Self-Employed,40,301992031,6,2017-07-23 15:25:29,2017-07-23 14:25:22,30000.0,39000.0,60,Good,60.12,5,0,23.5,470.0
8a858f055d0e3d8c015d0e7e0b242cf2,Savings,Student,40,302003555,2,2017-07-30 15:01:00,2017-07-30 14:00:52,10000.0,13000.0,30,Bad,60.13,1,0,5.0,500.0
8a858f785cea234f015ced8b948d22bb,Savings,unknown,39,302000559,2,2017-07-28 13:11:58,2017-07-28 12:11:51,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858e105c1c09c8015c1ff8c6666669,Current,Permanent,37,301973333,3,2017-07-11 16:18:20,2017-07-11 15:18:14,10000.0,13000.0,30,Good,60.1,2,0,10.0,500.0
8a858fcc5d0cbc32015d0cf881f22aac,Savings,unknown,35,301985561,2,2017-07-19 12:44:41,2017-07-19 11:44:33,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858fe756939bbb0156b45c746f61c2,Savings,Permanent,53,301998955,4,2017-07-27 15:33:10,2017-07-27 14:33:02,20000.0,24500.0,30,Bad,60.13,2,1,4.0,133.0
8a8588dc536a14130153753dc8d32698,Other,Unemployed,55,301961089,17,2017-07-03 13:38:49,2017-07-03 12:38:43,40000.0,44000.0,30,Good,60.1,13,3,46.0,288.0
8a858ee755a0c84a0155a8265e0e2b10,Savings,Permanent,37,302003098,2,2017-07-30 08:14:40,2017-07-30 07:14:32,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858fb45583686f01558c5f9c364ac1,Other,Student,31,301990551,8,2017-07-22 10:47:16,2017-07-22 09:47:03,20000.0,24500.0,30,Good,60.22,4,3,4.0,56.99999999999999
8a858fc75cd62882015ce320d4b64f4d,Savings,Permanent,50,301966009,2,2017-07-06 08:55:22,2017-07-06 07:55:15,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858e6d5b62e36f015b668ed4dc3aaa,Savings,Permanent,37,301989006,3,2017-07-21 10:29:20,2017-07-21 09:29:13,10000.0,13000.0,30,Bad,60.12,1,1,-0.5,-25.0
8a858e945bfdb9e7015bfe4f9a9a2283,Savings,Permanent,41,301977419,6,2017-07-14 11:36:44,2017-07-14 10:36:36,20000.0,22250.0,15,Bad,60.13,5,0,24.5,490.00000000000006
8a858e475c1c2ea7015c1c66467d14ca,Savings,unknown,35,301994821,2,2017-07-25 08:59:06,2017-07-25 07:58:58,10000.0,13000.0,30,Bad,60.13,0,1,-5.0,-500.0
8a858f085a477386015a4b8a0ba90c44,Savings,Permanent,43,301977551,6,2017-07-14 12:47:25,2017-07-14 11:47:18,15000.0,18375.0,30,Good,60.12,4,1,14.0,280.0
8a858e6f5668e01701568d201f3343ca,Savings,Self-Employed,38,301971366,6,2017-07-10 12:43:06,2017-07-10 11:42:59,30000.0,34500.0,30,Good,60.12,5,0,25.0,500.0
8a858fff5a28d297015a2bc47db84f33,Savings,Permanent,45,301993205,3,2017-07-24 11:52:40,2017-07-24 10:51:59,10000.0,13000.0,30,Good,60.68,2,0,10.0,500.0
8a858ed45c454c11015c52e103ec40fc,Savings,Permanent,44,301966481,2,2017-07-06 13:47:01,2017-07-06 12:46:54,10000.0,13000.0,30,Good,60.12,0,1,-5.0,-500.0
8a858fc45c21da6f015c2ab17a494dbe,Savings,Permanent,35,301992762,3,2017-07-24 07:14:30,2017-07-24 06:14:22,10000.0,13000.0,30,Good,60.13,2,0,9.5,475.0
8a858fa95c695f85015c6cd7c64b745b,Savings,Permanent,43,301966441,2,2017-07-06 13:20:12,2017-07-06 12:20:06,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858f2756cec0a30156db8888e92b10,Other,Permanent,39,301975465,16,2017-07-13 06:12:33,2017-07-13 05:11:20,15000.0,15750.0,30,Good,61.22,14,1,65.0,433.0
8a858f735aec46c4015af02a90835ac8,Savings,Permanent,42,302000214,8,2017-07-28 10:14:02,2017-07-28 09:13:56,30000.0,34500.0,30,Good,60.1,7,0,33.0,471.0
8a858e0a5668e69c01567aa57c377762,Other,Student,39,301962554,7,2017-07-04 07:21:11,2017-07-04 06:21:06,30000.0,34500.0,30,Good,60.08,6,0,28.0,467.0
8a858fe25b8c4e5c015b8ca60f8a23f6,Savings,unknown,55,301963742,6,2017-07-04 19:01:12,2017-07-04 18:01:07,20000.0,24500.0,30,Bad,60.08,4,1,15.0,300.0
8a858fa154daefc00154e1dc8abf56db,Other,Permanent,55,302001079,3,2017-07-28 17:58:15,2017-07-28 16:57:02,10000.0,12250.0,30,Good,61.22,2,0,9.5,475.0
8a858f265c2187bd015c3123033b481a,Savings,Permanent,41,301987387,3,2017-07-20 11:56:58,2017-07-20 10:56:51,10000.0,13000.0,30,Bad,60.12,2,0,10.0,500.0
8a858ec9590ad35d015923f4677d6f5e,Savings,unknown,39,301978565,4,2017-07-15 01:07:51,2017-07-15 00:06:41,20000.0,24500.0,30,Good,61.17,2,1,4.0,133.0
8a858fc9580b91da01581bca02085f52,Other,Student,31,301961187,9,2017-07-03 14:50:10,2017-07-03 13:50:03,30000.0,34500.0,30,Bad,60.12,7,1,30.0,375.0
8a858f8b57a6f4c20157aeb720821edd,Current,Permanent,41,301966076,7,2017-07-06 09:35:25,2017-07-06 08:35:20,20000.0,24500.0,30,Good,60.08,6,0,29.0,483.0
8a858fa3552ae112015546dc8ab052c2,Other,Self-Employed,40,301991632,7,2017-07-23 09:25:06,2017-07-23 08:24:59,40000.0,44000.0,30,Good,60.12,6,0,29.5,492.0
8a858f6e5cb16eb9015cbfa6891845b2,Savings,Permanent,39,301986178,2,2017-07-19 17:44:13,2017-07-19 16:44:06,10000.0,11500.0,15,Bad,60.12,0,1,-5.0,-500.0
8a858e69566ae5b801568d1b9290796c,Savings,Self-Employed,36,302001249,4,2017-07-28 19:57:39,2017-07-28 18:57:31,10000.0,13000.0,30,Good,60.13,0,3,-15.0,-500.0
8a858f065bd31ee6015bd35984932c89,Savings,Permanent,46,301960735,3,2017-07-03 09:51:29,2017-07-03 08:51:20,10000.0,11500.0,15,Good,60.15,2,0,10.0,500.0
8a858f905c06a9c0015c0c75e37a5974,Savings,unknown,49,301996539,4,2017-07-26 09:38:39,2017-07-26 08:38:30,15000.0,18375.0,30,Good,60.15,3,0,14.0,467.0
8a858e245a4f0e47015a5229053e6746,Savings,Permanent,36,301973951,5,2017-07-12 01:54:28,2017-07-12 00:53:17,20000.0,24500.0,30,Bad,61.18,3,1,10.0,250.0
8a858f0c5cc68025015cc982465e7781,Savings,unknown,41,301966109,2,2017-07-06 09:51:23,2017-07-06 08:51:17,10000.0,13000.0,30,Good,60.1,1,0,4.5,450.0
8a8588d653a915270153aa2496f328dc,Savings,unknown,30,301988779,2,2017-07-21 08:06:03,2017-07-21 07:05:45,10000.0,13000.0,30,Bad,60.3,1,0,4.5,450.0
8a858eb75c21a2b9015c2d519a0a727e,Savings,unknown,33,301970429,2,2017-07-09 17:14:20,2017-07-09 16:14:15,10000.0,13000.0,30,Bad,60.08,1,0,5.0,500.0
8a858ed1594a282f015963c795622574,Savings,Permanent,38,301974052,9,2017-07-12 06:58:48,2017-07-12 05:58:41,30000.0,34500.0,30,Good,60.12,8,0,40.0,500.0
8a858f3e58b4ff1a0158bff6b8c5080a,Savings,unknown,44,301998499,2,2017-07-27 10:36:04,2017-07-27 09:34:54,10000.0,13000.0,30,Bad,61.17,1,0,5.0,500.0
8a858ed759d079530159d127708943f6,Savings,Permanent,47,301966087,7,2017-07-06 09:42:00,2017-07-06 08:41:55,30000.0,34500.0,30,Good,60.08,6,0,29.5,492.0
8a85892854be331a0154c82ebaa37440,Savings,Permanent,42,301968642,10,2017-07-07 22:24:36,2017-07-07 21:24:30,40000.0,44000.0,30,Good,60.1,9,0,44.0,488.99999999999994
8a8589045384bd8301539e7e9cd27c7c,Savings,Permanent,40,301966504,5,2017-07-06 14:01:43,2017-07-06 13:01:37,25000.0,28750.0,30,Good,60.1,4,0,20.0,500.0
8a858e0256b781d80156c0e6c47c75e9,Other,Self-Employed,30,301977638,8,2017-07-14 13:34:00,2017-07-14 12:32:49,20000.0,22250.0,15,Bad,61.18,5,2,14.5,206.99999999999997
8a858ed55844707601584f421f9a2d79,Other,Permanent,34,301964386,11,2017-07-05 09:00:12,2017-07-05 07:59:56,20000.0,24500.0,30,Good,60.27,8,2,29.5,295.0
8a858eed5a476a3c015a47c534cb305d,Savings,Permanent,34,301993841,6,2017-07-24 17:05:03,2017-07-24 16:04:57,10000.0,11125.0,15,Good,60.1,5,0,24.5,490.00000000000006
8a858e6f5cd5e874015cead5d36b257a,Savings,unknown,46,302001201,2,2017-07-28 19:27:06,2017-07-28 18:26:59,10000.0,13000.0,30,Bad,60.12,1,0,4.5,450.0
8a858f74584a54aa01585cbeb48f4166,Savings,unknown,32,301966910,6,2017-07-06 18:09:51,2017-07-06 17:09:45,10000.0,13000.0,30,Bad,60.1,4,1,14.5,290.0
8a858e6f5668e01701567140f0f5212c,Other,Self-Employed,33,301959835,8,2017-07-02 11:53:35,2017-07-02 10:52:15,35000.0,42000.0,60,Good,61.33,7,0,34.0,486.00000000000006
8a858f305cb1ec4e015cc06c3e78725c,Savings,unknown,36,302001838,2,2017-07-29 08:59:47,2017-07-29 07:59:41,10000.0,13000.0,30,Bad,60.1,1,0,5.0,500.0
8a858fb85cc5f243015cc615318026ec,Savings,Permanent,39,301970865,2,2017-07-10 06:52:54,2017-07-10 05:52:49,10000.0,11500.0,15,Good,60.08,1,0,4.5,450.0
8a858f4655ca643c0155cbc4e13945cc,Other,Permanent,37,301965090,15,2017-07-05 15:47:33,2017-07-05 14:47:19,40000.0,44000.0,30,Good,60.23,10,4,30.0,214.0
8a858f695b5cbd3a015b5cd5ff29188a,Savings,Permanent,57,301959694,2,2017-07-02 08:15:56,2017-07-02 07:15:50,10000.0,13000.0,30,Bad,60.1,0,1,-5.0,-500.0
8a858f255cb1710a015cc4fa8c86760b,Savings,Permanent,44,301983055,3,2017-07-18 06:30:05,2017-07-18 05:29:58,20000.0,24500.0,30,Good,60.12,2,0,10.0,500.0
8a858fed5a28bf0e015a29acfb4b3fcf,Savings,Permanent,41,301962128,4,2017-07-03 20:47:57,2017-07-03 19:47:49,10000.0,11125.0,15,Good,60.13,3,0,15.0,500.0
8a858e0156b782a10156c206b49d04ed,Other,Permanent,51,301964951,8,2017-07-05 14:26:35,2017-07-05 13:26:29,20000.0,24500.0,30,Good,60.1,6,1,25.0,357.0
8a85881053bc33670153c7a4d2685aa0,Savings,Self-Employed,40,302003037,8,2017-07-30 07:04:32,2017-07-30 06:04:25,10000.0,11125.0,15,Good,60.12,4,3,5.0,71.0
8a858ffa55ca72a50155ccf1d5e068d4,Other,Permanent,41,301973528,3,2017-07-11 18:14:49,2017-07-11 17:14:42,10000.0,13000.0,30,Good,60.12,2,0,10.0,500.0
8a858f4958721a8c01587e91a7af19af,Savings,Permanent,34,301962616,12,2017-07-04 08:14:18,2017-07-04 07:14:13,30000.0,39000.0,60,Bad,60.08,10,1,44.0,400.0
8a858ef258d4a48b0158d59498152dd8,Savings,Permanent,41,301974848,10,2017-07-12 16:11:17,2017-07-12 15:10:02,30000.0,33999.9,30,Good,61.25,8,1,35.0,389.0
8a858f1f5c834d4f015c876553061133,Savings,Unemployed,39,301996292,2,2017-07-26 06:47:56,2017-07-26 05:47:48,10000.0,13000.0,30,Good,60.13,1,0,4.5,450.0
8a858eba5b681df4015b75ab13016a89,Savings,Permanent,44,301970846,4,2017-07-10 06:15:37,2017-07-10 05:15:31,15000.0,18375.0,30,Good,60.1,3,0,15.0,500.0
8a858edb5b671760015b67573f222acd,Savings,unknown,35,301993644,5,2017-07-24 15:27:02,2017-07-24 14:26:49,20000.0,24500.0,30,Good,60.22,4,0,19.5,488.0
8a858e125b391784015b391ddd6a078d,Savings,Permanent,42,301973406,4,2017-07-11 17:01:30,2017-07-11 16:00:22,15000.0,18375.0,30,Good,61.13,3,0,14.0,467.0
8a858fda5d37b00c015d3ba42a19619e,Savings,Permanent,38,302000489,2,2017-07-28 12:42:08,2017-07-28 11:42:02,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858f30551130db0155130b0d0652c4,Savings,Permanent,35,301996390,9,2017-07-26 08:13:11,2017-07-26 07:13:04,40000.0,48000.0,60,Bad,60.12,6,2,19.0,238.0
8a858e445cd56553015cd9811fb40911,Savings,Student,30,301993292,2,2017-07-24 12:33:23,2017-07-24 11:32:43,10000.0,13000.0,30,Good,60.67,1,0,5.0,500.0
8a858f675c1c43bc015c209f0e59388c,Savings,Permanent,43,301982022,3,2017-07-17 14:32:28,2017-07-17 13:32:21,15000.0,18375.0,30,Good,60.12,2,0,9.5,475.0
8a858eda5c8863ff015c9b7f6a0d0803,Savings,unknown,40,301978515,2,2017-07-14 23:47:21,2017-07-14 22:47:13,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858ee55cb156e6015cc47b68eb2533,Savings,Permanent,34,301998708,2,2017-07-27 12:35:14,2017-07-27 11:35:09,10000.0,13000.0,30,Good,60.08,1,0,4.5,450.0
8a858e6c5c88d145015c89156898102a,Savings,Permanent,40,301998941,3,2017-07-27 15:26:37,2017-07-27 14:26:31,10000.0,13000.0,30,Good,60.1,2,0,10.0,500.0
8a858ecc5a60be73015a60f4ebd12743,Savings,Permanent,44,301961122,6,2017-07-03 13:57:35,2017-07-03 12:57:30,20000.0,24500.0,30,Good,60.08,5,0,25.0,500.0
8a858eda552adcc20155307212b55ac2,Other,Self-Employed,45,301982461,11,2017-07-17 18:24:08,2017-07-17 17:24:01,30000.0,34500.0,30,Good,60.12,5,5,0.0,0.0
8a858ee0560bc0770156222d2ade524c,Savings,Permanent,41,301961422,5,2017-07-03 16:27:26,2017-07-03 15:27:20,20000.0,24500.0,30,Good,60.1,4,0,19.5,488.0
8a85898a53bc15600153c76831594bcc,Other,Permanent,33,301997097,12,2017-07-26 14:32:43,2017-07-26 13:31:30,40000.0,48000.0,60,Good,61.22,6,5,3.0,27.0
8a858e045cd5b1d6015cdfdd2d7b1310,Savings,Permanent,42,302000145,2,2017-07-28 09:35:23,2017-07-28 08:35:17,10000.0,13000.0,30,Bad,60.1,1,0,5.0,500.0
8a858e585693982b01569cbb3e6048da,Other,Permanent,38,301979351,8,2017-07-15 16:01:51,2017-07-15 15:00:40,15000.0,18375.0,30,Good,61.18,6,1,25.0,357.0
8a858e0156b782a10156c19772015fcd,Other,Permanent,43,301977252,9,2017-07-14 10:15:46,2017-07-14 09:15:39,30000.0,34500.0,30,Good,60.12,8,0,39.5,494.00000000000006
8a858fa25c120898015c15cdcecb5495,Savings,Permanent,41,301960810,3,2017-07-03 10:49:58,2017-07-03 09:49:53,10000.0,13000.0,30,Good,60.08,2,0,10.0,500.0
8a858e985885ff6d0158906f9c082a68,Savings,Permanent,40,301961069,10,2017-07-03 13:29:52,2017-07-03 12:28:46,30000.0,34500.0,30,Good,61.1,8,1,35.0,389.0
8a858eed5a476a3c015a4b5cd1cc7a5c,Savings,Permanent,39,301969972,8,2017-07-09 08:49:26,2017-07-09 07:49:18,30000.0,34500.0,30,Good,60.13,7,0,34.0,486.00000000000006
8a858e125c358780015c35aad25310ef,Savings,Permanent,44,301971915,3,2017-07-10 17:54:43,2017-07-10 16:54:38,10000.0,13000.0,30,Good,60.08,2,0,10.0,500.0
8a858fe8586deed301586e1e5c961003,Savings,Permanent,41,301960472,7,2017-07-03 02:01:08,2017-07-03 01:01:02,30000.0,34500.0,30,Good,60.1,4,2,9.5,158.0
8a858f935760a618015772352d175492,Savings,Permanent,33,301991397,2,2017-07-22 23:46:14,2017-07-22 22:45:54,10000.0,13000.0,30,Good,60.33,0,1,-5.0,-500.0
8a858f2756cec0a30156e00f8a36011f,Other,Permanent,41,301975590,8,2017-07-13 08:26:11,2017-07-13 07:25:00,20000.0,24500.0,30,Good,61.18,1,6,-25.5,-364.0
8a858fbd59e06eb70159e0cd82c232fc,Savings,unknown,45,301964233,7,2017-07-05 06:57:55,2017-07-05 05:57:48,30000.0,39000.0,60,Good,60.12,6,0,29.5,492.0
8a858e355908083001591d1c3e4b02db,Savings,Permanent,38,301996906,12,2017-07-26 12:46:42,2017-07-26 11:46:36,40000.0,44000.0,30,Good,60.1,11,0,54.5,495.0
8a858f405d13c45f015d1581fab05f1f,Savings,Permanent,41,301988661,2,2017-07-21 05:46:31,2017-07-21 04:46:23,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858fb4563228d201563e3b46c90a86,Savings,Permanent,55,301999799,2,2017-07-28 03:44:16,2017-07-28 02:44:06,10000.0,11500.0,15,Good,60.17,1,0,4.5,450.0
8a858e045cd5b1d6015ce403694c1191,Savings,Permanent,50,301998818,2,2017-07-27 13:44:55,2017-07-27 12:44:48,10000.0,13000.0,30,Bad,60.12,1,0,4.5,450.0
8a858f615b1ffb14015b2316f57f3839,Savings,unknown,39,301973003,7,2017-07-11 13:12:18,2017-07-11 12:12:12,20000.0,24500.0,30,Bad,60.1,5,1,20.0,333.0
8a85881053bc33670153c7b62bef61ca,Savings,Self-Employed,34,301981830,12,2017-07-17 12:58:47,2017-07-17 11:58:40,30000.0,34500.0,30,Good,60.12,9,2,31.5,286.0
8a858f11594a3880015950e1221977d6,Savings,Permanent,42,301960232,5,2017-07-02 19:11:43,2017-07-02 18:11:38,10000.0,13000.0,30,Good,60.08,3,1,9.0,225.0
8a85882953bc04f80153c205b75d7403,Savings,Self-Employed,49,301990784,8,2017-07-22 13:50:43,2017-07-22 12:50:30,40000.0,48000.0,60,Good,60.22,6,1,24.5,350.0
8a858e3a5cef882a015cefc0bf3f1fa2,Savings,Permanent,44,301975808,2,2017-07-13 10:43:13,2017-07-13 09:43:06,10000.0,11500.0,15,Bad,60.12,1,0,4.5,450.0
8a858e0156b782a10156beb5c215582e,Other,Self-Employed,45,301998317,2,2017-07-27 08:38:21,2017-07-27 07:38:13,10000.0,11500.0,15,Bad,60.13,1,0,4.5,450.0
8a858e705cb15527015cbfdc11d0733e,Savings,Permanent,40,301958804,2,2017-07-01 11:19:55,2017-07-01 10:19:49,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858eb85c1be44c015c1c4b667d25ee,Savings,Permanent,38,301963210,3,2017-07-04 13:53:57,2017-07-04 12:53:49,10000.0,13000.0,30,Good,60.13,2,0,10.0,500.0
8a858ecc5a94fab9015aa06814d84c2d,Savings,Permanent,35,301984881,7,2017-07-19 02:01:22,2017-07-19 01:01:13,30000.0,39000.0,60,Bad,60.15,5,1,19.5,325.0
8a858f0f5bfd79d2015c01cde70242be,Savings,Permanent,35,301976630,3,2017-07-13 20:28:10,2017-07-13 19:28:03,10000.0,11500.0,15,Good,60.12,2,0,10.0,500.0
8a858ea55b58f026015b5b9fe1de7632,Savings,Permanent,48,301997603,5,2017-07-26 19:25:43,2017-07-26 18:24:36,10000.0,13000.0,30,Good,61.12,3,1,10.0,250.0
8a858e125acd7563015ad16a8f964ab1,Savings,Permanent,52,301969223,4,2017-07-08 13:16:01,2017-07-08 12:15:53,10000.0,11500.0,15,Bad,60.13,1,2,-5.0,-167.0
8a858edd5c8348c4015c83f5af6d35f1,Savings,Permanent,36,301985719,2,2017-07-19 13:45:09,2017-07-19 12:45:03,10000.0,13000.0,30,Good,60.1,1,0,4.5,450.0
8a858f095c3b2c30015c3b5964a111df,Savings,unknown,34,301987038,2,2017-07-20 08:51:07,2017-07-20 07:51:00,10000.0,13000.0,30,Bad,60.12,1,0,4.5,450.0
